"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr"
"344",2011-08-06,"UDP","dawn","UDPCHU92011",28,40,40,48,83,83
"345",2011-08-06,"UDP","dawn","UDPCHU342011",3,73,73,24,83,83
"346",2011-08-06,"UDP","dawn","UDPCHU382011",16,83,83,0,83,83
"347",2011-08-06,"UDP","dawn","UDPCHU242011",26,40,40,48,83,83
"348",2011-08-06,"UDP","dawn","UDPCHU352011",13,73,73,24,83,83
"349",2011-08-06,"UDP","dawn","UDPCHU472011",17,83,83,0,83,83
"350",2011-08-06,"UDP","dawn","UDPCHU372011",39,83,83,0,83,83
"351",2011-08-06,"UDP","dawn","UDPCHU112011",29,40,40,48,83,83
"352",2011-08-06,"UDP","dawn","UDPCHU392011",15,83,83,0,83,83
"353",2011-08-06,"UDP","dusk","UDPCHU162011",13,40,40,60,88,88
"354",2011-08-06,"UDP","dusk","UDPCHU262011",24,73,73,36,88,88
"355",2011-08-06,"UDP","dusk","UDPCHU362011",3,83,83,12,88,88
"356",2011-08-06,"UDP","dusk","UDPCHU42011",5,NA,0,84,88,88
"357",2011-08-06,"UDP","dusk","UDPCHU12011",53,NA,0,108,88,88
"358",2011-08-06,"UDP","dusk","UDPCHU192011",22,40,40,60,88,88
"359",2011-08-06,"UDP","dusk","UDPCHU382011",16,83,83,12,88,88
"360",2011-08-06,"UDP","dusk","UDPCHU202011",55,40,40,60,88,88
"361",2011-08-06,"UDP","dusk","UDPCHU172011",23,40,40,60,88,88
"362",2011-08-06,"UDP","dusk","UDPCHU272011",42,73,73,36,88,88
"363",2011-08-06,"UDP","dusk","UDPCHU212011",13,40,40,60,88,88
"364",2011-08-06,"UDP","dusk","UDPCHU232011",30,40,40,60,88,88
"365",2011-08-06,"UDP","dusk","UDPCHU372011",39,83,83,12,88,88
"366",2011-08-06,"UDP","dusk","UDPCHU422011",22,83,83,12,88,88
"367",2011-08-06,"UDP","dusk","UDPCHU252011",14,73,73,36,88,88
"368",2011-08-06,"UDP","dusk","UDPCHU402011",37,83,83,12,88,88
"369",2011-08-06,"UDP","dusk","UDPCHU122011",49,40,40,60,88,88
"370",2011-08-06,"UDP","dusk","UDPCHU392011",15,83,83,12,88,88
"371",2011-08-06,"UDP","dusk","UDPCHU292011",34,73,73,36,88,88
"372",2011-08-06,"UDP","dusk","UDPCHU92011",28,40,40,60,88,88
"373",2011-08-06,"UDP","dusk","UDPCHU282011",16,73,73,36,88,88
"374",2011-08-06,"UDP","dusk","UDPCHU222011",33,40,40,60,88,88
"375",2011-08-06,"UDP","dusk","UDPCHU242011",26,40,40,60,88,88
"376",2011-08-06,"UDP","dusk","UDPCHU132011",23,40,40,60,88,88
"377",2011-08-06,"UDP","dusk","UDPCHU412011",15,83,83,12,88,88
"378",2011-08-06,"UDP","dusk","UDPCHU322011",28,73,73,36,88,88
"379",2011-08-06,"UDP","dusk","UDPCHU102011",47,40,40,60,88,88
"380",2011-08-06,"UDP","dusk","UDPCHU312011",42,73,73,36,88,88
"381",2011-08-06,"UDP","dusk","UDPCHU112011",29,40,40,60,88,88
"382",2011-08-06,"UDP","dusk","UDPCHU302011",23,73,73,36,88,88
"383",2011-08-06,"UDP","dusk","UDPCHU142011",7,40,40,60,88,88
"384",2011-08-06,"UDP","dusk","UDPCHU32011",25,NA,0,84,88,88
"385",2011-08-06,"UDP","dusk","UDPCHU432011",71,83,83,12,88,88
"386",2011-08-06,"UDP","dusk","UDPCHU342011",3,73,73,36,88,88
"387",2011-08-06,"UDP","dusk","UDPCHU452011",33,83,83,12,88,88
"388",2011-08-06,"UDP","dusk","UDPCHU332011",7,73,73,36,88,88
"389",2011-08-06,"UDP","dusk","UDPCHU472011",17,83,83,12,88,88
"390",2011-08-06,"UDP","dusk","UDPCHU442011",21,83,83,12,88,88
"391",2011-08-06,"UDP","dusk","UDPCHU352011",13,73,73,36,88,88
"392",2011-08-06,"UDP","dusk","UDPCHU152011",14,40,40,60,88,88
"393",2011-08-07,"LDP","dawn","LDPCHL232011",55,49,49,0,49,49
"394",2011-08-07,"LDP","dawn","LDPCHL222011",29,49,49,0,49,49
"395",2011-08-07,"LDP","dawn","LDPCHL192011",41,30,30,120,49,49
"396",2011-08-07,"LDP","dawn","LDPCHL212011",91,44,44,24,49,49
"397",2011-08-07,"LDP","dusk","LDPCHL222011",29,49,49,12,45,45
"398",2011-08-07,"LDP","dusk","LDPCHL212011",91,44,44,36,45,45
"399",2011-08-07,"LDP","dusk","LDPCHL232011",55,49,49,12,45,45
"400",2011-08-07,"UDP","dawn","UDPCHU492011",38,89,89,0,89,89
"401",2011-08-07,"UDP","dawn","UDPCHU362011",3,83,83,24,89,89
"402",2011-08-07,"UDP","dawn","UDPCHU482011",43,89,89,0,89,89
"403",2011-08-07,"UDP","dawn","UDPCHU262011",24,73,73,48,89,89
"404",2011-08-07,"UDP","dawn","UDPCHU202011",55,40,40,72,89,89
"405",2011-08-07,"UDP","dawn","UDPCHU502011",7,89,89,0,89,89
"406",2011-08-07,"UDP","dawn","UDPCHU152011",14,40,40,72,89,89
"407",2011-08-07,"UDP","dawn","UDPCHU382011",16,83,83,24,89,89
"408",2011-08-07,"UDP","dawn","UDPCHU142011",7,40,40,72,89,89
"409",2011-08-07,"UDP","dawn","UDPCHU372011",39,83,83,24,89,89
"410",2011-08-07,"UDP","dawn","UDPCHU272011",42,73,73,48,89,89
"411",2011-08-07,"UDP","dawn","UDPCHU212011",13,40,40,72,89,89
"412",2011-08-07,"UDP","dawn","UDPCHU232011",30,40,40,72,89,89
"413",2011-08-07,"UDP","dawn","UDPCHU122011",49,40,40,72,89,89
"414",2011-08-07,"UDP","dawn","UDPCHU252011",14,73,73,48,89,89
"415",2011-08-07,"UDP","dawn","UDPCHU472011",17,83,83,24,89,89
"416",2011-08-07,"UDP","dawn","UDPCHU192011",22,40,40,72,89,89
"417",2011-08-07,"UDP","dawn","UDPCHU302011",23,73,73,48,89,89
"418",2011-08-07,"UDP","dawn","UDPCHU392011",15,83,83,24,89,89
"419",2011-08-07,"UDP","dawn","UDPCHU292011",34,73,73,48,89,89
"420",2011-08-07,"UDP","dawn","UDPCHU92011",28,40,40,72,89,89
"421",2011-08-07,"UDP","dawn","UDPCHU282011",16,73,73,48,89,89
"422",2011-08-07,"UDP","dawn","UDPCHU222011",33,40,40,72,89,89
"423",2011-08-07,"UDP","dawn","UDPCHU242011",26,40,40,72,89,89
"424",2011-08-07,"UDP","dawn","UDPCHU132011",23,40,40,72,89,89
"425",2011-08-07,"UDP","dawn","UDPCHU412011",15,83,83,24,89,89
"426",2011-08-07,"UDP","dawn","UDPCHU322011",28,73,73,48,89,89
"427",2011-08-07,"UDP","dawn","UDPCHU12011",53,NA,0,120,89,89
"428",2011-08-07,"UDP","dawn","UDPCHU312011",42,73,73,48,89,89
"429",2011-08-07,"UDP","dawn","UDPCHU402011",37,83,83,24,89,89
"430",2011-08-07,"UDP","dawn","UDPCHU42011",5,NA,0,96,89,89
"431",2011-08-07,"UDP","dawn","UDPCHU102011",47,40,40,72,89,89
"432",2011-08-07,"UDP","dawn","UDPCHU32011",25,NA,0,96,89,89
"433",2011-08-07,"UDP","dawn","UDPCHU432011",71,83,83,24,89,89
"434",2011-08-07,"UDP","dawn","UDPCHU162011",13,40,40,72,89,89
"435",2011-08-07,"UDP","dawn","UDPCHU342011",3,73,73,48,89,89
"436",2011-08-07,"UDP","dawn","UDPCHU452011",33,83,83,24,89,89
"437",2011-08-07,"UDP","dawn","UDPCHU332011",7,73,73,48,89,89
"438",2011-08-07,"UDP","dawn","UDPCHU112011",29,40,40,72,89,89
"439",2011-08-07,"UDP","dawn","UDPCHU422011",22,83,83,24,89,89
"440",2011-08-07,"UDP","dawn","UDPCHU172011",23,40,40,72,89,89
"441",2011-08-07,"UDP","dawn","UDPCHU352011",13,73,73,48,89,89
"442",2011-08-07,"UDP","dawn","UDPCHU442011",21,83,83,24,89,89
"443",2011-08-07,"UDP","dusk","UDPCHU362011",3,83,83,36,90,90
"444",2011-08-07,"UDP","dusk","UDPCHU192011",22,40,40,84,90,90
"445",2011-08-07,"UDP","dusk","UDPCHU202011",55,40,40,84,90,90
"446",2011-08-07,"UDP","dusk","UDPCHU132011",23,40,40,84,90,90
"447",2011-08-07,"UDP","dusk","UDPCHU152011",14,40,40,84,90,90
"448",2011-08-07,"UDP","dusk","UDPCHU162011",13,40,40,84,90,90
"449",2011-08-07,"UDP","dusk","UDPCHU142011",7,40,40,84,90,90
"450",2011-08-07,"UDP","dusk","UDPCHU372011",39,83,83,36,90,90
"451",2011-08-07,"UDP","dusk","UDPCHU272011",42,73,73,60,90,90
"452",2011-08-07,"UDP","dusk","UDPCHU212011",13,40,40,84,90,90
"453",2011-08-07,"UDP","dusk","UDPCHU232011",30,40,40,84,90,90
"454",2011-08-07,"UDP","dusk","UDPCHU122011",49,40,40,84,90,90
"455",2011-08-07,"UDP","dusk","UDPCHU472011",17,83,83,36,90,90
"456",2011-08-07,"UDP","dusk","UDPCHU252011",14,73,73,60,90,90
"457",2011-08-07,"UDP","dusk","UDPCHU402011",37,83,83,36,90,90
"458",2011-08-07,"UDP","dusk","UDPCHU492011",38,89,89,12,90,90
"459",2011-08-07,"UDP","dusk","UDPCHU172011",23,40,40,84,90,90
"460",2011-08-07,"UDP","dusk","UDPCHU292011",34,73,73,60,90,90
"461",2011-08-07,"UDP","dusk","UDPCHU382011",16,83,83,36,90,90
"462",2011-08-07,"UDP","dusk","UDPCHU282011",16,73,73,60,90,90
"463",2011-08-07,"UDP","dusk","UDPCHU222011",33,40,40,84,90,90
"464",2011-08-07,"UDP","dusk","UDPCHU242011",26,40,40,84,90,90
"465",2011-08-07,"UDP","dusk","UDPCHU332011",7,73,73,60,90,90
"466",2011-08-07,"UDP","dusk","UDPCHU412011",15,83,83,36,90,90
"467",2011-08-07,"UDP","dusk","UDPCHU262011",24,73,73,60,90,90
"468",2011-08-07,"UDP","dusk","UDPCHU422011",22,83,83,36,90,90
"469",2011-08-07,"UDP","dusk","UDPCHU502011",7,89,89,12,90,90
"470",2011-08-07,"UDP","dusk","UDPCHU112011",29,40,40,84,90,90
"471",2011-08-07,"UDP","dusk","UDPCHU302011",23,73,73,60,90,90
"472",2011-08-07,"UDP","dusk","UDPCHU392011",15,83,83,36,90,90
"473",2011-08-07,"UDP","dusk","UDPCHU32011",25,NA,0,108,90,90
"474",2011-08-07,"UDP","dusk","UDPCHU92011",28,40,40,84,90,90
"475",2011-08-07,"UDP","dusk","UDPCHU342011",3,73,73,60,90,90
"476",2011-08-07,"UDP","dusk","UDPCHU322011",28,73,73,60,90,90
"477",2011-08-07,"UDP","dusk","UDPCHU452011",33,83,83,36,90,90
"478",2011-08-07,"UDP","dusk","UDPCHU312011",42,73,73,60,90,90
"479",2011-08-07,"UDP","dusk","UDPCHU482011",43,89,89,12,90,90
"480",2011-08-07,"UDP","dusk","UDPCHU42011",5,NA,0,108,90,90
"481",2011-08-07,"UDP","dusk","UDPCHU102011",47,40,40,84,90,90
"482",2011-08-07,"UDP","dusk","UDPCHU352011",13,73,73,60,90,90
"483",2011-08-07,"UDP","dusk","UDPCHU442011",21,83,83,36,90,90
"484",2011-08-07,"UDP","dusk","UDPCHU432011",71,83,83,36,90,90
"485",2011-08-08,"LDP","dawn","LDPCHL242011",53,46,46,0,46,46
"486",2011-08-08,"LDP","dawn","LDPCHL212011",91,44,44,48,46,46
"487",2011-08-08,"LDP","dawn","LDPCHL222011",29,49,49,24,46,46
"488",2011-08-08,"LDP","dawn","LDPCHL232011",55,49,49,24,46,46
"489",2011-08-08,"LDP","dusk","LDPCHL242011",53,46,46,12,40,40
"490",2011-08-08,"LDP","dusk","LDPCHL222011",29,49,49,36,40,40
"491",2011-08-08,"LDP","dusk","LDPCHL212011",91,44,44,60,40,40
"492",2011-08-08,"LDP","dusk","LDPCHL232011",55,49,49,36,40,40
"493",2011-08-08,"UDP","dawn","UDPCHU262011",24,73,73,72,91,91
"494",2011-08-08,"UDP","dawn","UDPCHU242011",26,40,40,96,91,91
"495",2011-08-08,"UDP","dawn","UDPCHU132011",23,40,40,96,91,91
"496",2011-08-08,"UDP","dawn","UDPCHU162011",13,40,40,96,91,91
"497",2011-08-08,"UDP","dawn","UDPCHU382011",16,83,83,48,91,91
"498",2011-08-08,"UDP","dawn","UDPCHU142011",7,40,40,96,91,91
"499",2011-08-08,"UDP","dawn","UDPCHU572011",32,91,91,0,91,91
"500",2011-08-08,"UDP","dawn","UDPCHU272011",42,73,73,72,91,91
"501",2011-08-08,"UDP","dawn","UDPCHU212011",13,40,40,96,91,91
"502",2011-08-08,"UDP","dawn","UDPCHU232011",30,40,40,96,91,91
"503",2011-08-08,"UDP","dawn","UDPCHU372011",39,83,83,48,91,91
"504",2011-08-08,"UDP","dawn","UDPCHU472011",17,83,83,48,91,91
"505",2011-08-08,"UDP","dawn","UDPCHU252011",14,73,73,72,91,91
"506",2011-08-08,"UDP","dawn","UDPCHU192011",22,40,40,96,91,91
"507",2011-08-08,"UDP","dawn","UDPCHU122011",49,40,40,96,91,91
"508",2011-08-08,"UDP","dawn","UDPCHU392011",15,83,83,48,91,91
"509",2011-08-08,"UDP","dawn","UDPCHU152011",14,40,40,96,91,91
"510",2011-08-08,"UDP","dawn","UDPCHU92011",28,40,40,96,91,91
"511",2011-08-08,"UDP","dawn","UDPCHU282011",16,73,73,72,91,91
"512",2011-08-08,"UDP","dawn","UDPCHU222011",33,40,40,96,91,91
"513",2011-08-08,"UDP","dawn","UDPCHU332011",7,73,73,72,91,91
"514",2011-08-08,"UDP","dawn","UDPCHU502011",7,89,89,24,91,91
"515",2011-08-08,"UDP","dawn","UDPCHU362011",3,83,83,48,91,91
"516",2011-08-08,"UDP","dawn","UDPCHU322011",28,73,73,72,91,91
"517",2011-08-08,"UDP","dawn","UDPCHU202011",55,40,40,96,91,91
"518",2011-08-08,"UDP","dawn","UDPCHU292011",34,73,73,72,91,91
"519",2011-08-08,"UDP","dawn","UDPCHU402011",37,83,83,48,91,91
"520",2011-08-08,"UDP","dawn","UDPCHU492011",38,89,89,24,91,91
"521",2011-08-08,"UDP","dawn","UDPCHU102011",47,40,40,96,91,91
"522",2011-08-08,"UDP","dawn","UDPCHU32011",25,NA,0,120,91,91
"523",2011-08-08,"UDP","dawn","UDPCHU432011",71,83,83,48,91,91
"524",2011-08-08,"UDP","dawn","UDPCHU342011",3,73,73,72,91,91
"525",2011-08-08,"UDP","dawn","UDPCHU302011",23,73,73,72,91,91
"526",2011-08-08,"UDP","dawn","UDPCHU422011",22,83,83,48,91,91
"527",2011-08-08,"UDP","dawn","UDPCHU312011",42,73,73,72,91,91
"528",2011-08-08,"UDP","dawn","UDPCHU412011",15,83,83,48,91,91
"529",2011-08-08,"UDP","dawn","UDPCHU42011",5,NA,0,120,91,91
"530",2011-08-08,"UDP","dawn","UDPCHU522011",4,91,91,0,91,91
"531",2011-08-08,"UDP","dawn","UDPCHU172011",23,40,40,96,91,91
"532",2011-08-08,"UDP","dawn","UDPCHU112011",29,40,40,96,91,91
"533",2011-08-08,"UDP","dawn","UDPCHU352011",13,73,73,72,91,91
"534",2011-08-08,"UDP","dawn","UDPCHU452011",33,83,83,48,91,91
"535",2011-08-08,"UDP","dawn","UDPCHU482011",43,89,89,24,91,91
"536",2011-08-08,"UDP","dawn","UDPCHU442011",21,83,83,48,91,91
"537",2011-08-08,"UDP","dusk","UDPCHU242011",26,40,40,108,92,92
"538",2011-08-08,"UDP","dusk","UDPCHU162011",13,40,40,108,92,92
"539",2011-08-08,"UDP","dusk","UDPCHU382011",16,83,83,60,92,92
"540",2011-08-08,"UDP","dusk","UDPCHU372011",39,83,83,60,92,92
"541",2011-08-08,"UDP","dusk","UDPCHU362011",3,83,83,60,92,92
"542",2011-08-08,"UDP","dusk","UDPCHU212011",13,40,40,108,92,92
"543",2011-08-08,"UDP","dusk","UDPCHU232011",30,40,40,108,92,92
"544",2011-08-08,"UDP","dusk","UDPCHU222011",33,40,40,108,92,92
"545",2011-08-08,"UDP","dusk","UDPCHU272011",42,73,73,84,92,92
"546",2011-08-08,"UDP","dusk","UDPCHU252011",14,73,73,84,92,92
"547",2011-08-08,"UDP","dusk","UDPCHU192011",22,40,40,108,92,92
"548",2011-08-08,"UDP","dusk","UDPCHU122011",49,40,40,108,92,92
"549",2011-08-08,"UDP","dusk","UDPCHU472011",17,83,83,60,92,92
"550",2011-08-08,"UDP","dusk","UDPCHU292011",34,73,73,84,92,92
"551",2011-08-08,"UDP","dusk","UDPCHU92011",28,40,40,108,92,92
"552",2011-08-08,"UDP","dusk","UDPCHU282011",16,73,73,84,92,92
"553",2011-08-08,"UDP","dusk","UDPCHU452011",33,83,83,60,92,92
"554",2011-08-08,"UDP","dusk","UDPCHU332011",7,73,73,84,92,92
"555",2011-08-08,"UDP","dusk","UDPCHU132011",23,40,40,108,92,92
"556",2011-08-08,"UDP","dusk","UDPCHU412011",15,83,83,60,92,92
"557",2011-08-08,"UDP","dusk","UDPCHU262011",24,73,73,84,92,92
"558",2011-08-08,"UDP","dusk","UDPCHU202011",55,40,40,108,92,92
"559",2011-08-08,"UDP","dusk","UDPCHU502011",7,89,89,36,92,92
"560",2011-08-08,"UDP","dusk","UDPCHU402011",37,83,83,60,92,92
"561",2011-08-08,"UDP","dusk","UDPCHU492011",38,89,89,36,92,92
"562",2011-08-08,"UDP","dusk","UDPCHU392011",15,83,83,60,92,92
"563",2011-08-08,"UDP","dusk","UDPCHU172011",23,40,40,108,92,92
"564",2011-08-08,"UDP","dusk","UDPCHU432011",71,83,83,60,92,92
"565",2011-08-08,"UDP","dusk","UDPCHU342011",3,73,73,84,92,92
"566",2011-08-08,"UDP","dusk","UDPCHU142011",7,40,40,108,92,92
"567",2011-08-08,"UDP","dusk","UDPCHU422011",22,83,83,60,92,92
"568",2011-08-08,"UDP","dusk","UDPCHU312011",42,73,73,84,92,92
"569",2011-08-08,"UDP","dusk","UDPCHU112011",29,40,40,108,92,92
"570",2011-08-08,"UDP","dusk","UDPCHU322011",28,73,73,84,92,92
"571",2011-08-08,"UDP","dusk","UDPCHU102011",47,40,40,108,92,92
"572",2011-08-08,"UDP","dusk","UDPCHU442011",21,83,83,60,92,92
"573",2011-08-08,"UDP","dusk","UDPCHU152011",14,40,40,108,92,92
"574",2011-08-08,"UDP","dusk","UDPCHU302011",23,73,73,84,92,92
"575",2011-08-08,"UDP","dusk","UDPCHU522011",4,91,91,12,92,92
"576",2011-08-08,"UDP","dusk","UDPCHU482011",43,89,89,36,92,92
"577",2011-08-08,"UDP","dusk","UDPCHU352011",13,73,73,84,92,92
"578",2011-08-08,"UDP","dusk","UDPCHU572011",32,91,91,12,92,92
"579",2011-08-09,"LDP","dawn","LDPCHL242011",53,46,46,24,41,41
"580",2011-08-09,"LDP","dawn","LDPCHL252011",62,41,41,0,41,41
"581",2011-08-09,"LDP","dawn","LDPCHL232011",55,49,49,48,41,41
"582",2011-08-09,"LDP","dawn","LDPCHL222011",29,49,49,48,41,41
"583",2011-08-09,"LDP","dawn","LDPCHL212011",91,44,44,72,41,41
"584",2011-08-09,"LDP","dusk","LDPCHL222011",29,49,49,60,40,40
"585",2011-08-09,"LDP","dusk","LDPCHL212011",91,44,44,84,40,40
"586",2011-08-09,"LDP","dusk","LDPCHL232011",55,49,49,60,40,40
"587",2011-08-09,"LDP","dusk","LDPCHL242011",53,46,46,36,40,40
"588",2011-08-09,"LDP","dusk","LDPCHL252011",62,41,41,12,40,40
"589",2011-08-09,"UDP","dawn","UDPCHU372011",39,83,83,72,92,92
"590",2011-08-09,"UDP","dawn","UDPCHU132011",23,40,40,120,92,92
"591",2011-08-09,"UDP","dawn","UDPCHU282011",16,73,73,96,92,92
"592",2011-08-09,"UDP","dawn","UDPCHU172011",23,40,40,120,92,92
"593",2011-08-09,"UDP","dawn","UDPCHU142011",7,40,40,120,92,92
"594",2011-08-09,"UDP","dawn","UDPCHU322011",28,73,73,96,92,92
"595",2011-08-09,"UDP","dawn","UDPCHU222011",33,40,40,120,92,92
"596",2011-08-09,"UDP","dawn","UDPCHU272011",42,73,73,96,92,92
"597",2011-08-09,"UDP","dawn","UDPCHU162011",13,40,40,120,92,92
"598",2011-08-09,"UDP","dawn","UDPCHU232011",30,40,40,120,92,92
"599",2011-08-09,"UDP","dawn","UDPCHU102011",47,40,40,120,92,92
"600",2011-08-09,"UDP","dawn","UDPCHU472011",17,83,83,72,92,92
"601",2011-08-09,"UDP","dawn","UDPCHU252011",14,73,73,96,92,92
"602",2011-08-09,"UDP","dawn","UDPCHU192011",22,40,40,120,92,92
"603",2011-08-09,"UDP","dawn","UDPCHU692011",5,92,92,0,92,92
"604",2011-08-09,"UDP","dawn","UDPCHU452011",33,83,83,72,92,92
"605",2011-08-09,"UDP","dawn","UDPCHU152011",14,40,40,120,92,92
"606",2011-08-09,"UDP","dawn","UDPCHU92011",28,40,40,120,92,92
"607",2011-08-09,"UDP","dawn","UDPCHU362011",3,83,83,72,92,92
"608",2011-08-09,"UDP","dawn","UDPCHU262011",24,73,73,96,92,92
"609",2011-08-09,"UDP","dawn","UDPCHU332011",7,73,73,96,92,92
"610",2011-08-09,"UDP","dawn","UDPCHU632011",12,92,92,0,92,92
"611",2011-08-09,"UDP","dawn","UDPCHU402011",37,83,83,72,92,92
"612",2011-08-09,"UDP","dawn","UDPCHU622011",41,92,92,0,92,92
"613",2011-08-09,"UDP","dawn","UDPCHU242011",26,40,40,120,92,92
"614",2011-08-09,"UDP","dawn","UDPCHU292011",34,73,73,96,92,92
"615",2011-08-09,"UDP","dawn","UDPCHU432011",71,83,83,72,92,92
"616",2011-08-09,"UDP","dawn","UDPCHU342011",3,73,73,96,92,92
"617",2011-08-09,"UDP","dawn","UDPCHU522011",4,91,91,24,92,92
"618",2011-08-09,"UDP","dawn","UDPCHU422011",22,83,83,72,92,92
"619",2011-08-09,"UDP","dawn","UDPCHU662011",9,92,92,0,92,92
"620",2011-08-09,"UDP","dawn","UDPCHU412011",15,83,83,72,92,92
"621",2011-08-09,"UDP","dawn","UDPCHU642011",27,92,92,0,92,92
"622",2011-08-09,"UDP","dawn","UDPCHU202011",55,40,40,120,92,92
"623",2011-08-09,"UDP","dawn","UDPCHU312011",42,73,73,96,92,92
"624",2011-08-09,"UDP","dawn","UDPCHU212011",13,40,40,120,92,92
"625",2011-08-09,"UDP","dawn","UDPCHU302011",23,73,73,96,92,92
"626",2011-08-09,"UDP","dawn","UDPCHU112011",29,40,40,120,92,92
"627",2011-08-09,"UDP","dawn","UDPCHU722011",16,92,92,0,92,92
"628",2011-08-09,"UDP","dawn","UDPCHU482011",43,89,89,48,92,92
"629",2011-08-09,"UDP","dawn","UDPCHU382011",16,83,83,72,92,92
"630",2011-08-09,"UDP","dawn","UDPCHU352011",13,73,73,96,92,92
"631",2011-08-09,"UDP","dawn","UDPCHU602011",8,92,92,0,92,92
"632",2011-08-09,"UDP","dawn","UDPCHU392011",15,83,83,72,92,92
"633",2011-08-09,"UDP","dawn","UDPCHU612011",46,92,92,0,92,92
"634",2011-08-09,"UDP","dawn","UDPCHU122011",49,40,40,120,92,92
"635",2011-08-09,"UDP","dawn","UDPCHU492011",38,89,89,48,92,92
"636",2011-08-09,"UDP","dawn","UDPCHU502011",7,89,89,48,92,92
"637",2011-08-09,"UDP","dawn","UDPCHU572011",32,91,91,24,92,92
"638",2011-08-09,"UDP","dawn","UDPCHU442011",21,83,83,72,92,92
"639",2011-08-09,"UDP","dusk","UDPCHU372011",39,83,83,84,92,92
"640",2011-08-09,"UDP","dusk","UDPCHU722011",16,92,92,12,92,92
"641",2011-08-09,"UDP","dusk","UDPCHU282011",16,73,73,108,92,92
"642",2011-08-09,"UDP","dusk","UDPCHU262011",24,73,73,108,92,92
"643",2011-08-09,"UDP","dusk","UDPCHU342011",3,73,73,108,92,92
"644",2011-08-09,"UDP","dusk","UDPCHU622011",41,92,92,12,92,92
"645",2011-08-09,"UDP","dusk","UDPCHU382011",16,83,83,84,92,92
"646",2011-08-09,"UDP","dusk","UDPCHU412011",15,83,83,84,92,92
"647",2011-08-09,"UDP","dusk","UDPCHU612011",46,92,92,12,92,92
"648",2011-08-09,"UDP","dusk","UDPCHU322011",28,73,73,108,92,92
"649",2011-08-09,"UDP","dusk","UDPCHU452011",33,83,83,84,92,92
"650",2011-08-09,"UDP","dusk","UDPCHU252011",14,73,73,108,92,92
"651",2011-08-09,"UDP","dusk","UDPCHU502011",7,89,89,60,92,92
"652",2011-08-09,"UDP","dusk","UDPCHU402011",37,83,83,84,92,92
"653",2011-08-09,"UDP","dusk","UDPCHU602011",8,92,92,12,92,92
"654",2011-08-09,"UDP","dusk","UDPCHU272011",42,73,73,108,92,92
"655",2011-08-09,"UDP","dusk","UDPCHU292011",34,73,73,108,92,92
"656",2011-08-09,"UDP","dusk","UDPCHU432011",71,83,83,84,92,92
"657",2011-08-09,"UDP","dusk","UDPCHU362011",3,83,83,84,92,92
"658",2011-08-09,"UDP","dusk","UDPCHU472011",17,83,83,84,92,92
"659",2011-08-09,"UDP","dusk","UDPCHU332011",7,73,73,108,92,92
"660",2011-08-09,"UDP","dusk","UDPCHU312011",42,73,73,108,92,92
"661",2011-08-09,"UDP","dusk","UDPCHU482011",43,89,89,60,92,92
"662",2011-08-09,"UDP","dusk","UDPCHU522011",4,91,91,36,92,92
"663",2011-08-09,"UDP","dusk","UDPCHU422011",22,83,83,84,92,92
"664",2011-08-09,"UDP","dusk","UDPCHU392011",15,83,83,84,92,92
"665",2011-08-09,"UDP","dusk","UDPCHU662011",9,92,92,12,92,92
"666",2011-08-09,"UDP","dusk","UDPCHU692011",5,92,92,12,92,92
"667",2011-08-09,"UDP","dusk","UDPCHU632011",12,92,92,12,92,92
"668",2011-08-09,"UDP","dusk","UDPCHU492011",38,89,89,60,92,92
"669",2011-08-09,"UDP","dusk","UDPCHU442011",21,83,83,84,92,92
"670",2011-08-09,"UDP","dusk","UDPCHU572011",32,91,91,36,92,92
"671",2011-08-09,"UDP","dusk","UDPCHU302011",23,73,73,108,92,92
"672",2011-08-09,"UDP","dusk","UDPCHU642011",27,92,92,12,92,92
"673",2011-08-09,"UDP","dusk","UDPCHU352011",13,73,73,108,92,92
"674",2011-08-10,"LDP","dawn","LDPCHL222011",29,49,49,72,40,40
"675",2011-08-10,"LDP","dawn","LDPCHL232011",55,49,49,72,40,40
"676",2011-08-10,"LDP","dawn","LDPCHL212011",91,44,44,96,40,40
"677",2011-08-10,"LDP","dawn","LDPCHL252011",62,41,41,24,40,40
"678",2011-08-10,"LDP","dawn","LDPCHL242011",53,46,46,48,40,40
"679",2011-08-10,"LDP","dusk","LDPCHL222011",29,49,49,84,40,40
"680",2011-08-10,"LDP","dusk","LDPCHL252011",62,41,41,36,40,40
"681",2011-08-10,"LDP","dusk","LDPCHL242011",53,46,46,60,40,40
"682",2011-08-10,"LDP","dusk","LDPCHL232011",55,49,49,84,40,40
"683",2011-08-10,"LDP","dusk","LDPCHL212011",91,44,44,108,40,40
"684",2011-08-10,"UDP","dawn","UDPCHU332011",7,73,73,120,92,92
"685",2011-08-10,"UDP","dawn","UDPCHU432011",71,83,83,96,92,92
"686",2011-08-10,"UDP","dawn","UDPCHU722011",16,92,92,24,92,92
"687",2011-08-10,"UDP","dawn","UDPCHU622011",41,92,92,24,92,92
"688",2011-08-10,"UDP","dawn","UDPCHU612011",46,92,92,24,92,92
"689",2011-08-10,"UDP","dawn","UDPCHU342011",3,73,73,120,92,92
"690",2011-08-10,"UDP","dawn","UDPCHU282011",16,73,73,120,92,92
